File Name;Algorithm;Ranking Factor;Size Factor;Score;Time
./IZF_omega.v;SimpleTypeIntersection;0;0;44.58727067861504;13414
./IZF_omega.v;SplitTypeIntersection;0;0;42.83757049634907;14360
./IZF_omega.v;StructuredTypeEvaluation;1;1;2.3159953205344506;11955
./IZF_omega.v;StructuredTypeEvaluation;1;2;5.7373715326393935;12088
./IZF_omega.v;StructuredTypeEvaluation;1;5;20.854454930735837;11850
./IZF_omega.v;StructuredTypeEvaluation;2;1;5.101204626714665;11930
./IZF_omega.v;StructuredTypeEvaluation;2;2;19.80507153423387;12171
./IZF_omega.v;StructuredTypeEvaluation;2;5;41.30306625454109;12155
./IZF_omega.v;StructuredTypeEvaluation;5;1;16.48791274383328;12098
./IZF_omega.v;StructuredTypeEvaluation;5;2;39.444497241592394;12355
./IZF_omega.v;StructuredTypeEvaluation;5;5;43.205057492183535;12882
./IZF_omega.v;SelectiveUnification;1;1;2.3159953205344506;11925
./IZF_omega.v;SelectiveUnification;1;2;5.7373715326393935;11891
./IZF_omega.v;SelectiveUnification;1;5;20.854454930735837;12503
./IZF_omega.v;SelectiveUnification;2;1;5.101204626714665;12156
./IZF_omega.v;SelectiveUnification;2;2;19.80507153423387;12127
./IZF_omega.v;SelectiveUnification;2;5;41.30306625454109;12256
./IZF_omega.v;SelectiveUnification;5;1;16.48791274383328;12760
./IZF_omega.v;SelectiveUnification;5;2;39.444497241592394;12425
./IZF_omega.v;SelectiveUnification;5;5;43.205057492183535;12483
./IZF_omega.v;SelectiveSplitUnification;1;1;2.3159953205344506;12138
./IZF_omega.v;SelectiveSplitUnification;1;2;5.7373715326393935;12012
./IZF_omega.v;SelectiveSplitUnification;1;5;20.854454930735837;12193
./IZF_omega.v;SelectiveSplitUnification;2;1;5.101204626714665;12000
./IZF_omega.v;SelectiveSplitUnification;2;2;19.80507153423387;12159
./IZF_omega.v;SelectiveSplitUnification;2;5;41.30306625454109;12273
./IZF_omega.v;SelectiveSplitUnification;5;1;16.48791274383328;12570
./IZF_omega.v;SelectiveSplitUnification;5;2;39.444497241592394;12615
./IZF_omega.v;SelectiveSplitUnification;5;5;43.205057492183535;12602
./IZF_omega.v;Basic;0;0;7.406736367324457;13951
./IZF_omega.v;SimpleUnification;0;0;44.58727067861504;13808
./IZF_omega.v;SimpleSplitUnification;0;0;44.58727067861504;13806
