File Name;Algorithm;Ranking Factor;Size Factor;Score;Time
./main.v;SimpleTypeIntersection;0;0;NaN;35
./main.v;SplitTypeIntersection;0;0;NaN;24
./main.v;StructuredTypeEvaluation;1;1;NaN;31
./main.v;StructuredTypeEvaluation;1;2;NaN;39
./main.v;StructuredTypeEvaluation;1;5;NaN;33
./main.v;StructuredTypeEvaluation;2;1;NaN;25
./main.v;StructuredTypeEvaluation;2;2;NaN;30
./main.v;StructuredTypeEvaluation;2;5;NaN;22
./main.v;StructuredTypeEvaluation;5;1;NaN;28
./main.v;StructuredTypeEvaluation;5;2;NaN;27
./main.v;StructuredTypeEvaluation;5;5;NaN;21
./main.v;StructuredUnification;1;1;NaN;21
./main.v;StructuredUnification;1;2;NaN;20
./main.v;StructuredUnification;1;5;NaN;22
./main.v;StructuredUnification;2;1;NaN;25
./main.v;StructuredUnification;2;2;NaN;29
./main.v;StructuredUnification;2;5;NaN;25
./main.v;StructuredUnification;5;1;NaN;23
./main.v;StructuredUnification;5;2;NaN;22
./main.v;StructuredUnification;5;5;NaN;23
./main.v;StructuredSplitUnification;1;1;NaN;31
./main.v;StructuredSplitUnification;1;2;NaN;31
./main.v;StructuredSplitUnification;1;5;NaN;25
./main.v;StructuredSplitUnification;2;1;NaN;26
./main.v;StructuredSplitUnification;2;2;NaN;32
./main.v;StructuredSplitUnification;2;5;NaN;33
./main.v;StructuredSplitUnification;5;1;NaN;31
./main.v;StructuredSplitUnification;5;2;NaN;25
./main.v;StructuredSplitUnification;5;5;NaN;21
./main.v;StructuredTypeEvaluation;10;10;NaN;21
./main.v;Basic;0;0;NaN;20
./main.v;SimpleUnification;0;0;NaN;27
./main.v;SimpleSplitUnification;0;0;NaN;29
./main.v;SplitTypeUnification;0;0;NaN;32
./main.v;SplitTypeSplitUnification;0;0;NaN;24
./main.v;Shuffle;0;0;NaN;26
